Athlète,Date,Région,Département,Distance,Durée,Dénivelé,Puissance moyenne,Effort,Charge entraînement,Intensité,Vitesse moyenne,Vitesse max,Météo,Température,Humidité,Température ressentie,Vitesse vent,Direction vent,Objectif,Qualité Air
Quentin Pacher,2023-05-06,Occitanie,Haute-Garonne,117.32,3:42:37,1571,999,9999,999,99,31.6,79.9,Nuages,21,61,21,19.7,ESE,2023,3.3
Quentin Pacher,2023-05-05,Occitanie,Haute-Garonne,90.73,2:51:32,949,206,1970,85,54,31.7,65.3,Nuages,21,57,20,8.1,SSE,2023,2.1
Quentin Pacher,2023-05-04,Occitanie,Haute-Garonne,79.36,2:25:47,673,213,1768,76,56,32.7,65.2,Quelques nuages,18,69,17,6.0,S,2023,3.83
Quentin Pacher,2023-05-03,Occitanie,Haute-Garonne,61.47,1:58:30,782,999,9999,999,99,31.1,80.6,Dégagé,17,54,16,16.8,ESE,2023,2.4
Quentin Pacher,2023-05-02,Occitanie,Haute-Garonne,35.17,1:07:59,192,999,9999,999,99,31.0,53.6,Quelques nuages,16,68,15,9.8,WNW,2023,2.5
Quentin Pacher,2023-06-24,Hauts-de-France,Pas-de-Calais,52.98,1:38:42,647,999,9999,999,99,32.2,61.6,Dégagé,19,76,19,14.5,WSW,2023,27.0
Quentin Pacher,2023-06-23,Auvergne-Rhône-Alpes,Ain,58.42,1:43:29,763,999,9999,999,99,33.9,65.8,Nuages,25,61,26,11.2,WSW,2023,2.87
Quentin Pacher,2023-06-22,Occitanie,Haute-Garonne,125.12,3:29:33,1000,999,9999,999,99,35.8,72.2,Nuages,22,76,22,19.8,W,2023,4.5
Quentin Pacher,2023-06-21,Occitanie,Haute-Garonne,117.14,3:42:30,1113,999,9999,999,99,31.6,63.0,Nuages,25,74,27,10.0,E,2023,9.6
Quentin Pacher,2023-06-20,Occitanie,Haute-Garonne,43.73,1:24:21,303,999,9999,999,99,31.1,63.3,Nuages,28,58,30,15.5,SE,2023,9.44
Quentin Pacher,2023-06-09,Auvergne-Rhône-Alpes,Ain,75.95,2:31:20,1093,999,9999,999,99,30.1,58.0,Nuages,20,61,20,3.0,WNW,2023,3.27
Quentin Pacher,2023-06-03,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,51.19,1:55:39,891,999,9999,999,99,26.6,57.8,Dégagé,23,67,24,8.7,SSE,2023,22.0
Quentin Pacher,2023-06-02,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,130.7,4:20:30,2300,999,9999,999,99,30.1,60.4,Dégagé,22,61,22,8.2,SSE,2023,37.0
Quentin Pacher,2023-06-01,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,147.35,5:08:06,2298,999,9999,999,99,28.7,65.5,Nuages,21,56,21,4.6,SSE,2023,31.0
Quentin Pacher,2021-01-30,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,41.83,1:28:14,679,206,979,43,54,28.4,69.5,Dégagé,10,57,8,11.6,NW,2021,14.0
Quentin Pacher,2021-01-29,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,60.85,2:16:41,1337,255,1659,111,67,26.7,64.4,Quelques nuages,17,50,17,23.1,W,2021,26.0
Quentin Pacher,2021-01-28,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,130.51,5:03:49,2943,227,3581,191,60,25.8,73.8,Nuages,5,82,3,8.9,N,2021,34.0
Quentin Pacher,2021-01-27,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,61.56,2:16:59,916,202,1486,69,53,27.0,55.4,Quelques nuages,11,51,11,5.7,SE,2021,25.0
Quentin Pacher,2021-01-26,Occitanie,Haute-Garonne,122.48,3:54:00,1154,218,2821,129,57,31.4,60.5,Dégagé,0,83,0,4.3,SE,2021,10.19
Quentin Pacher,2021-01-24,Occitanie,Haute-Garonne,67.23,2:05:17,597,211,1448,66,56,32.2,57.6,Pluie,4,89,0,15.6,WSW,2021,1.3
Quentin Pacher,2021-02-26,Auvergne-Rhône-Alpes,Drôme,55.24,2:00:21,766,213,1322,64,56,27.5,64.8,Quelques nuages,18,46,18,11.5,NNE,2021,5.74
Quentin Pacher,2021-02-25,Occitanie,Haute-Garonne,80.98,2:31:04,916,252,1934,111,66,32.2,66.6,Quelques nuages,12,73,12,20.7,SE,2021,5.3
Quentin Pacher,2021-02-24,Occitanie,Ariège,131.27,4:52:54,2666,216,3325,161,57,26.9,75.6,Dégagé,10,69,8,10.1,S,2021,5.75
Quentin Pacher,2021-02-23,Occitanie,Haute-Garonne,57.45,1:58:55,662,200,1291,55,53,29.0,84.6,Quelques nuages,14,81,14,22.9,SE,2021,8.72
Quentin Pacher,2021-02-18,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,47.9,1:33:11,503,210,1072,47,55,30.8,52.6,Quelques nuages,14,69,14,6.8,SSE,2021,34.0
Quentin Pacher,2021-02-17,Occitanie,Haute-Garonne,85.2,2:35:46,854,249,1987,112,66,32.8,64.4,Quelques nuages,13,66,13,10.0,E,2021,4.05
Quentin Pacher,2021-02-16,Occitanie,Haute-Garonne,59.46,1:59:22,739,202,1326,56,53,29.9,69.1,Quelques nuages,14,68,14,23.2,SE,2021,6.09
Quentin Pacher,2021-02-15,Auvergne-Rhône-Alpes,Ain,160.67,5:52:21,3358,235,4382,233,62,27.4,67.0,Quelques nuages,7,75,6,8.7,ESE,2021,1.57
Quentin Pacher,2021-02-14,Occitanie,Haute-Garonne,62.84,2:05:10,936,250,1635,90,66,30.1,67.7,Vent,5,89,0,33.7,ESE,2021,5.17
Quentin Pacher,2021-02-13,Occitanie,Haute-Garonne,128.72,4:19:07,1520,212,2999,138,56,29.8,72.0,Nuages,6,92,4,8.2,NNW,2021,13.52
Quentin Pacher,2021-02-11,Occitanie,Haute-Garonne,92.0,2:56:54,465,190,1930,74,50,31.2,60.1,Dégagé,4,85,2,5.8,SSW,2021,3.51
Quentin Pacher,2021-02-09,Occitanie,Haute-Garonne,67.98,2:12:41,645,214,1575,72,56,30.7,55.4,Quelques nuages,8,82,6,9.9,SE,2021,3.0
Quentin Pacher,2021-02-07,Occitanie,Gard,10.44,16:31,203,384,385,28,101,37.9,60.5,Dégagé,11,54,11,11.4,NW,2021,2.12
Quentin Pacher,2021-02-02,Occitanie,Gard,49.29,1:32:24,330,205,1047,47,54,32.0,54.4,Nuages,10,93,10,3.8,W,2021,2.85
Quentin Pacher,2021-02-01,Occitanie,Gard,45.19,1:22:34,503,179,796,31,47,32.8,70.9,Nuages,11,87,11,7.5,W,2021,8.82
Quentin Pacher,2021-03-30,Occitanie,Haute-Garonne,73.39,2:22:18,572,197,1556,64,52,30.9,65.9,Dégagé,14,68,14,26.2,SE,2021,3.0
Quentin Pacher,2021-03-29,Occitanie,Haute-Garonne,106.39,3:31:09,1165,202,2366,100,53,30.2,71.3,Dégagé,19,44,19,26.5,ESE,2021,2.47
Quentin Pacher,2021-03-28,Occitanie,Haute-Garonne,159.73,5:00:35,1894,221,3679,174,58,31.9,65.9,Dégagé,8,76,6,8.7,ESE,2021,3.0
Quentin Pacher,2021-03-27,Occitanie,Haute-Garonne,68.16,2:03:16,601,235,1613,78,62,33.2,60.5,Quelques nuages,15,52,15,10.0,NNW,2021,3.3
Quentin Pacher,2021-03-26,Occitanie,Haute-Garonne,62.85,2:09:32,516,191,1317,54,50,29.1,70.2,Quelques nuages,18,40,18,12.3,ESE,2021,6.6
Quentin Pacher,2021-03-25,Occitanie,Haute-Garonne,159.23,5:09:18,1828,220,3782,177,58,30.9,63.0,Nuages,9,92,7,7.9,NW,2021,8.05
Quentin Pacher,2021-03-23,Occitanie,Haute-Garonne,66.96,2:05:30,441,209,1505,63,55,32.0,58.3,Dégagé,7,62,6,6.3,W,2021,8.75
Quentin Pacher,2021-03-20,Occitanie,Haute-Garonne,27.65,1:51:23,630,140,937,999,99,14.9,44.3,Quelques nuages,7,57,4,18.0,NW,2021,8.08
Quentin Pacher,2021-03-18,Occitanie,Haute-Garonne,91.35,3:02:34,728,203,2081,87,53,30.0,65.2,Quelques nuages,6,74,3,15.8,NW,2021,3.83
Quentin Pacher,2021-03-16,Occitanie,Haute-Garonne,55.89,1:54:52,432,174,1087,42,46,29.2,63.4,Quelques nuages,9,80,7,17.6,WNW,2021,3.92
Quentin Pacher,2021-03-09,Auvergne-Rhône-Alpes,Loire,14.01,19:03,145,375,431,31,99,44.1,67.3,Quelques nuages,10,46,9,9.9,N,2021,9.77
Quentin Pacher,2021-03-04,Occitanie,Haute-Garonne,87.21,2:51:12,893,238,2008,113,63,30.6,62.6,Quelques nuages,11,75,11,10.8,ESE,2021,21.96
Quentin Pacher,2021-03-03,Auvergne-Rhône-Alpes,Ain,161.08,5:42:15,3095,234,4183,228,62,28.2,70.2,Dégagé,11,68,11,3.0,S,2021,6.1
Quentin Pacher,2021-03-02,Occitanie,Haute-Garonne,74.35,2:15:45,616,240,1850,91,63,32.9,66.6,Quelques nuages,15,50,15,34.7,ESE,2021,5.53
Quentin Pacher,2021-03-01,Occitanie,Haute-Garonne,74.46,2:26:47,648,202,1676,70,53,30.4,72.0,Dégagé,15,56,15,31.4,ESE,2021,9.35
Quentin Pacher,2021-04-26,Occitanie,Haute-Garonne,79.5,2:29:25,689,205,1750,73,54,31.9,63.0,Nuages,15,58,15,14.7,SE,2021,8.34
Quentin Pacher,2021-04-25,Occitanie,Ariège,122.52,4:33:54,2340,241,3174,188,63,26.8,68.8,Quelques nuages,12,62,12,13.4,ESE,2021,3.79
Quentin Pacher,2021-04-24,Occitanie,Haute-Garonne,138.94,4:31:20,972,193,2917,119,51,30.7,70.6,Quelques nuages,16,44,16,26.1,SE,2021,2.46
Quentin Pacher,2021-04-23,Occitanie,Ariège,131.97,4:40:48,2798,238,3311,192,63,28.2,65.2,Dégagé,15,38,15,5.1,E,2021,2.6
Quentin Pacher,2021-04-22,Occitanie,Haute-Garonne,117.41,3:58:19,1243,202,2581,114,53,29.6,60.8,Quelques nuages,16,56,16,29.3,ESE,2021,2.85
Quentin Pacher,2021-04-21,Occitanie,Haute-Garonne,85.53,2:46:59,652,196,1767,76,52,30.7,60.5,Nuages,10,93,10,10.5,SSE,2021,3.12
Quentin Pacher,2021-04-20,Occitanie,Haute-Garonne,70.59,2:16:04,578,203,1524,65,53,31.1,64.8,Nuages,16,37,16,3.9,E,2021,5.2
Quentin Pacher,2021-04-08,Occitanie,Haute-Garonne,80.09,2:27:29,835,244,1994,101,64,32.6,72.7,Quelques nuages,11,46,11,20.9,ESE,2021,3.8
Quentin Pacher,2021-04-07,Nouvelle-Aquitaine,Pyrénées-Atlantiques,61.79,2:15:29,1069,192,1462,65,51,27.4,66.2,Dégagé,8,44,6,12.4,E,2021,43.0
Quentin Pacher,2021-04-06,Auvergne-Rhône-Alpes,Ain,142.66,4:53:04,2525,259,3838,244,68,29.2,67.0,Nuages,10,76,8,11.2,NE,2021,1.5
Quentin Pacher,2021-04-03,Auvergne-Rhône-Alpes,Ain,152.52,5:14:37,2521,237,3691,213,62,29.1,65.5,Quelques nuages,13,93,13,8.8,W,2021,6.17
Quentin Pacher,2021-04-02,Auvergne-Rhône-Alpes,Ain,119.76,4:16:15,2185,225,3081,156,59,28.0,71.6,Quelques nuages,15,77,15,10.4,W,2021,4.0
Quentin Pacher,2021-04-01,Auvergne-Rhône-Alpes,Ain,96.41,3:32:14,1861,214,2375,117,56,27.3,63.7,Nuages,22,36,22,6.9,SSE,2021,2.4
Quentin Pacher,2021-05-28,Occitanie,Haute-Garonne,45.2,1:27:16,205,167,832,28,44,31.1,50.4,Nuages,18,56,18,9.8,SE,2021,4.5
Quentin Pacher,2021-05-27,Occitanie,Haute-Garonne,89.21,2:54:41,1167,205,1915,87,54,30.6,69.1,Dégagé,18,56,18,4.7,NNE,2021,6.37
Quentin Pacher,2021-05-26,Auvergne-Rhône-Alpes,Ain,144.49,5:00:57,3006,248,3579,216,65,28.8,77.4,Quelques nuages,13,61,13,5.9,NNE,2021,4.332191011235955
Quentin Pacher,2021-05-25,Occitanie,Haute-Garonne,128.12,3:59:56,1224,207,2824,122,54,32.0,66.6,Quelques nuages,9,81,7,12.4,W,2021,3.47
Quentin Pacher,2021-05-24,Occitanie,Haute-Garonne,86.75,2:38:20,810,215,1893,85,57,32.9,69.8,Quelques nuages,12,75,12,11.0,E,2021,2.72
Quentin Pacher,2021-05-23,Occitanie,Haute-Garonne,73.31,2:12:28,561,212,1587,69,56,33.2,61.6,Quelques nuages,14,63,14,6.8,N,2021,2.08
Quentin Pacher,2021-05-17,Occitanie,Pyrénées-Orientales,191.13,6:34:25,4340,248,4897,288,65,29.1,82.1,Nuages,13,68,13,3.8,NNW,2021,2.72
Quentin Pacher,2021-05-16,Occitanie,Aude,129.16,4:07:52,1753,232,2944,160,61,31.3,69.5,Quelques nuages,16,81,16,3.5,NNE,2021,3.27
Quentin Pacher,2021-05-15,Occitanie,Haute-Garonne,46.67,1:30:12,245,178,912,33,47,31.0,55.4,Nuages,15,81,15,3.5,SSE,2021,2.62
Quentin Pacher,2021-05-14,Occitanie,Haute-Garonne,66.3,2:06:21,624,201,1420,59,53,31.5,60.1,Quelques nuages,14,77,14,23.1,W,2021,1.82
Quentin Pacher,2021-05-13,Occitanie,Haute-Garonne,123.55,3:57:47,1178,200,2663,110,53,31.2,60.1,Dégagé,9,86,7,10.0,WSW,2021,1.6
Quentin Pacher,2021-06-20,Grand Est,Vosges,242.95,6:20:30,3688,264,4964,304,69,38.3,79.2,Nuages,21,81,21,9.6,SSW,2021,2.15
Quentin Pacher,2021-06-19,Grand Est,Vosges,65.47,1:48:01,552,216,1147,58,57,36.4,68.0,Quelques nuages,23,73,24,7.4,ESE,2021,3.99
Quentin Pacher,2021-06-18,Grand Est,Vosges,77.37,2:20:36,842,231,1949,999,99,33.0,69.5,Quelques nuages,28,51,29,11.2,WSW,2021,4.47
Quentin Pacher,2021-06-18,Grand Est,Vosges,14.06,31:03,188,189,287,12,50,27.2,59.4,Quelques nuages,28,51,29,11.2,WSW,2021,4.47
Quentin Pacher,2021-06-17,Auvergne-Rhône-Alpes,Loire,95.79,3:05:42,782,211,2098,96,56,31.0,52.2,Nuages,21,87,21,9.0,W,2021,4.37
Quentin Pacher,2021-06-16,Auvergne-Rhône-Alpes,Loire,166.82,4:52:25,1349,197,2941,135,52,34.2,62.3,Quelques nuages,22,82,22,10.8,SE,2021,3.23
Quentin Pacher,2021-06-14,Occitanie,Haute-Garonne,83.5,2:33:11,910,246,1855,108,65,32.7,63.0,Dégagé,33,27,33,17.4,NNW,2021,3.8
Quentin Pacher,2021-06-13,Occitanie,Ariège,133.19,5:00:31,2997,220,3586,171,58,26.6,68.4,Dégagé,23,56,23,3.9,SSE,2021,7.87
Quentin Pacher,2021-06-12,Occitanie,Haute-Garonne,99.02,3:02:27,1287,229,2281,111,60,32.6,60.1,Dégagé,24,66,25,8.6,NW,2021,9.65
Quentin Pacher,2021-06-11,Occitanie,Haute-Garonne,73.03,2:27:01,844,190,1535,62,50,29.8,55.1,Nuages,25,52,25,11.5,WNW,2021,3.8
Quentin Pacher,2021-06-10,Occitanie,Haute-Garonne,71.14,2:15:02,615,192,1429,58,51,31.6,61.2,Dégagé,24,50,24,10.7,WNW,2021,2.85
Quentin Pacher,2021-06-08,Auvergne-Rhône-Alpes,Ain,153.4,4:44:09,4391,298,4616,289,78,32.4,92.2,Dégagé,22,63,22,18.0,N,2021,4.59
Quentin Pacher,2021-06-07,Provence-Alpes-Côte d'Azur,Vaucluse,43.79,1:26:26,127,134,629,18,35,30.4,49.7,Quelques nuages,22,67,22,25.9,N,2021,31.0
Quentin Pacher,2021-06-06,Auvergne-Rhône-Alpes,Savoie,155.09,4:41:32,3946,290,4213,272,76,33.1,82.8,Quelques nuages,14,89,14,3.7,NNW,2021,1.8
Quentin Pacher,2021-06-05,Auvergne-Rhône-Alpes,Ain,178.87,5:04:14,4123,280,4452,276,74,35.3,97.2,Quelques nuages,17,100,17,3.0,WNW,2021,1.0
Quentin Pacher,2021-06-04,Auvergne-Rhône-Alpes,Drôme,165.6,3:54:43,2569,199,1512,106,52,42.3,91.4,Dégagé,24,60,24,9.0,SSW,2021,1.5
Quentin Pacher,2021-06-03,Auvergne-Rhône-Alpes,Ain,168.78,4:02:12,2147,275,3311,210,72,41.8,78.1,Quelques nuages,22,68,22,6.5,ESE,2021,4.332191011235955
Quentin Pacher,2021-06-02,Auvergne-Rhône-Alpes,Loire,16.03,23:14,383,360,498,34,95,41.4,80.3,Nuages,20,63,20,11.9,SSW,2021,4.332191011235955
Quentin Pacher,2021-06-02,Auvergne-Rhône-Alpes,Loire,23.95,49:30,477,194,501,21,51,29.0,76.7,Quelques nuages,19,68,19,10.9,S,2021,4.332191011235955
Quentin Pacher,2021-06-01,Auvergne-Rhône-Alpes,Loire,175.82,4:09:42,2161,220,2570,140,58,42.2,88.2,Quelques nuages,22,54,22,8.6,SSE,2021,4.332191011235955
Quentin Pacher,2021-09-29,Occitanie,Haute-Garonne,98.49,3:17:23,1020,999,9999,999,99,29.9,67.0,Nuages,15,91,15,9.8,W,2022,2.02
Quentin Pacher,2021-09-28,Occitanie,Haute-Garonne,69.28,2:21:47,436,999,9999,999,99,29.3,55.8,Nuages,16,79,16,3.3,E,2022,1.87
Quentin Pacher,2021-09-27,Occitanie,Haute-Garonne,69.54,2:07:55,466,999,9999,999,99,32.6,60.5,Nuages,23,58,23,15.6,N,2022,2.29
Quentin Pacher,2021-09-24,Occitanie,Haute-Garonne,26.06,1:26:40,473,101,524,999,99,18.0,40.0,Dégagé,16,86,16,4.5,E,2022,3.3
Quentin Pacher,2021-09-21,Occitanie,Haute-Garonne,59.05,2:02:29,355,176,1174,44,46,28.9,53.3,Pluie,13,83,13,15.2,W,2022,3.4
Quentin Pacher,2021-09-17,Occitanie,Haute-Garonne,84.64,2:51:17,608,999,9999,999,99,29.6,58.3,Quelques nuages,17,87,17,6.1,NNW,2022,4.55
Quentin Pacher,2021-09-12,Auvergne-Rhône-Alpes,Ain,62.82,3:59:21,2224,127,1825,999,99,15.7,73.4,Quelques nuages,15,91,15,4.3,S,2022,2.5
Quentin Pacher,2021-09-11,Occitanie,Hautes-Pyrénées,97.38,4:41:54,2074,131,2223,999,99,20.7,76.3,Quelques nuages,15,89,15,7.2,S,2022,3.7
Quentin Pacher,2021-09-10,Occitanie,Haute-Garonne,125.94,4:03:00,982,999,9999,999,99,31.1,60.5,Quelques nuages,20,93,20,5.3,WNW,2022,3.22
Quentin Pacher,2021-09-09,Occitanie,Haute-Garonne,106.24,3:24:09,978,999,9999,999,99,31.2,59.4,Nuages,24,70,25,6.1,SE,2022,6.04
Quentin Pacher,2021-09-04,Bourgogne-Franche-Comté,Jura,5.98,19:03,183,191,175,8,50,18.8,60.5,Quelques nuages,21,83,21,4.0,WNW,2022,27.0
Quentin Pacher,2021-09-03,Bourgogne-Franche-Comté,Doubs,74.75,2:24:03,635,999,9999,999,99,31.1,62.6,Quelques nuages,19,80,20,5.0,WSW,2022,27.58744394618834
Quentin Pacher,2021-09-01,Occitanie,Haute-Garonne,67.38,2:04:50,480,207,1447,61,54,32.4,63.7,Quelques nuages,30,33,30,18.0,ESE,2022,3.55
Quentin Pacher,2021-10-17,Occitanie,Haute-Garonne,73.19,2:47:00,577,151,1059,45,40,26.3,67.7,Nuages,8,94,7,10.0,SE,2022,8.9
Quentin Pacher,2021-10-10,Occitanie,Haute-Garonne,66.46,2:10:26,622,999,9999,999,99,30.6,56.9,Quelques nuages,12,81,12,7.4,NNW,2022,7.87
Quentin Pacher,2021-10-08,Occitanie,Haute-Garonne,64.39,2:08:57,710,999,9999,999,99,30.0,57.6,Dégagé,14,61,14,7.2,WSW,2022,2.35
Quentin Pacher,2021-10-06,Occitanie,Haute-Garonne,67.72,2:13:00,568,999,9999,999,99,30.6,66.6,Nuages,13,85,13,11.5,WNW,2022,2.62
Quentin Pacher,2021-11-30,Occitanie,Haute-Garonne,129.79,4:36:19,1243,999,9999,999,99,28.2,58.2,Quelques nuages,1,95,1,5.9,WSW,2022,43.84
Quentin Pacher,2021-11-28,Auvergne-Rhône-Alpes,Ain,86.64,3:00:09,728,999,9999,999,99,28.9,54.0,Quelques nuages,2,86,1,14.2,NW,2022,1.1
Quentin Pacher,2021-11-26,Occitanie,Haute-Garonne,124.8,4:17:23,1111,999,9999,999,99,29.1,53.5,Pluie,5,92,0,23.4,W,2022,17.62
Quentin Pacher,2021-11-25,Occitanie,Haute-Garonne,93.43,3:03:09,908,999,9999,999,99,30.6,69.1,Pluie,8,93,8,5.8,SSE,2022,8.85
Quentin Pacher,2021-11-23,Occitanie,Haute-Garonne,124.83,4:18:22,1101,999,9999,999,99,29.0,59.7,Quelques nuages,5,92,3,13.6,ENE,2022,24.54
Quentin Pacher,2021-11-21,Occitanie,Haute-Garonne,123.5,4:02:34,1061,999,9999,999,99,30.5,65.4,Quelques nuages,7,85,7,3.8,SW,2022,16.97
Quentin Pacher,2021-11-18,Occitanie,Haute-Garonne,64.88,2:10:54,883,999,9999,999,99,29.7,58.4,Quelques nuages,12,68,12,10.6,WNW,2022,9.6
Quentin Pacher,2021-11-16,Occitanie,Haute-Garonne,95.21,3:18:28,746,999,9999,999,99,28.8,56.4,Nuages,7,87,6,6.2,WNW,2022,13.49
Quentin Pacher,2021-11-15,Occitanie,Haute-Garonne,83.68,2:48:09,756,999,9999,999,99,29.9,54.8,Nuages,10,81,10,19.9,WNW,2022,7.12
Quentin Pacher,2021-11-13,Nouvelle-Aquitaine,Pyrénées-Atlantiques,88.28,2:59:12,1300,999,9999,999,99,29.6,61.4,Nuages,14,89,14,4.3,SW,2022,48.0
Quentin Pacher,2021-11-12,Occitanie,Haute-Garonne,71.15,2:22:36,707,999,9999,999,99,29.9,64.6,Quelques nuages,13,80,13,10.0,WNW,2022,20.96
Quentin Pacher,2021-11-11,Auvergne-Rhône-Alpes,Ain,82.39,2:42:52,746,174,1703,999,99,30.4,60.3,Nuages,7,100,6,5.2,E,2022,17.55
Quentin Pacher,2021-11-09,Occitanie,Haute-Garonne,52.23,1:42:44,490,999,9999,999,99,30.5,56.2,Quelques nuages,10,62,10,9.3,WNW,2022,6.37
Quentin Pacher,2021-11-08,Occitanie,Haute-Garonne,64.74,2:09:03,631,999,9999,999,99,30.1,56.9,Quelques nuages,10,89,7,17.4,WNW,2022,3.05
Quentin Pacher,2021-11-06,Occitanie,Haute-Garonne,58.18,2:00:14,467,150,1081,999,99,29.0,56.4,Dégagé,9,70,7,16.5,WNW,2022,8.94
Quentin Pacher,2021-11-04,Occitanie,Haute-Garonne,62.32,2:06:52,487,148,1129,999,99,29.5,57.4,Quelques nuages,12,73,12,9.2,WNW,2022,2.1
Quentin Pacher,2021-12-31,Occitanie,Haute-Garonne,148.06,4:53:17,1633,999,9999,999,99,30.3,68.4,Dégagé,8,79,7,7.6,SSE,2022,10.43
Quentin Pacher,2021-12-30,Occitanie,Haute-Garonne,136.82,4:27:58,1359,999,9999,999,99,30.6,64.3,Quelques nuages,10,93,10,4.2,ESE,2022,12.37
Quentin Pacher,2021-12-29,Occitanie,Haute-Garonne,63.46,2:13:08,720,216,1618,73,57,28.6,57.6,Nuages,14,82,14,15.7,W,2022,2.35
Quentin Pacher,2021-12-26,Auvergne-Rhône-Alpes,Ain,161.09,5:12:29,1111,999,9999,999,99,30.9,58.4,Pluie,9,93,7,8.0,S,2022,11.37
Quentin Pacher,2021-12-24,Occitanie,Ariège,120.02,3:39:45,888,999,9999,999,99,32.8,62.5,Nuages,13,61,13,5.2,ESE,2022,14.49
Quentin Pacher,2021-12-22,Occitanie,Haute-Garonne,125.49,4:24:24,1613,999,9999,999,99,28.5,63.6,Dégagé,5,89,1,19.9,SE,2022,17.07
Quentin Pacher,2021-12-11,Occitanie,Haute-Garonne,92.34,3:00:49,792,999,9999,999,99,30.6,60.8,Quelques nuages,6,88,2,17.5,WNW,2022,3.52
Quentin Pacher,2021-12-09,Occitanie,Haute-Garonne,61.69,2:03:33,605,999,9999,999,99,30.0,58.5,Pluie,5,89,1,17.8,W,2022,1.85
Quentin Pacher,2021-12-07,Occitanie,Haute-Garonne,116.47,3:52:30,960,999,9999,999,99,30.1,67.9,Quelques nuages,6,91,2,15.4,SE,2022,6.4
Quentin Pacher,2021-12-06,Occitanie,Haute-Garonne,94.48,3:07:12,1025,999,9999,999,99,30.3,62.6,Quelques nuages,8,76,4,21.9,WNW,2022,3.7
Quentin Pacher,2021-12-02,Occitanie,Haute-Garonne,62.94,2:10:01,596,999,9999,999,99,29.0,56.7,Pluie,6,85,3,21.7,WNW,2022,2.57
Warren Barguil,2023-01-21,Bretagne,Morbihan,164.8,4:54:44,1489,246,3697,197,63,33.5,68.2,Quelques nuages,1,93,2,10.3,NE,2023,6.003981373690338
Warren Barguil,2023-01-07,Bretagne,Morbihan,167.45,4:31:26,1788,247,3828,186,63,37.0,69.4,Pluie,12,100,12,40.5,SW,2023,6.003981373690338
Warren Barguil,2023-01-04,Bretagne,Morbihan,45.57,2:28:49,982,115,1028,999,99,18.4,47.7,Nuages,13,99,13,34.5,WSW,2023,6.003981373690338
Warren Barguil,2023-02-28,Bretagne,Morbihan,144.16,4:01:03,1923,255,3288,173,65,35.9,77.0,Dégagé,2,82,3,16.2,NNE,2023,6.003981373690338
Warren Barguil,2023-02-25,Bretagne,Morbihan,189.16,5:50:10,3115,255,4406,252,65,32.4,76.0,Quelques nuages,5,87,1,26.5,ENE,2023,3.55
Warren Barguil,2023-02-22,Bretagne,Morbihan,48.64,2:16:42,1003,133,1087,999,99,21.3,58.7,Pluie,9,97,7,12.7,N,2023,6.003981373690338
Warren Barguil,2023-02-08,Bretagne,Morbihan,120.24,3:34:15,831,251,2760,150,64,33.7,62.2,Dégagé,5,73,3,11.3,ENE,2023,11.4
Warren Barguil,2023-02-04,Bretagne,Morbihan,65.63,1:54:57,658,232,1431,69,59,34.3,69.0,Dégagé,5,95,4,7.0,NNE,2023,6.003981373690338
Warren Barguil,2023-02-04,Bretagne,Morbihan,69.52,1:49:41,409,264,1589,84,68,38.0,60.1,Dégagé,4,93,3,6.8,NNE,2023,6.003981373690338
Warren Barguil,2023-02-02,Bretagne,Morbihan,201.78,6:02:17,2540,247,4643,245,63,33.4,66.7,Quelques nuages,6,88,4,8.0,NW,2023,6.003981373690338
Warren Barguil,2023-02-01,Bretagne,Morbihan,60.33,2:54:06,1075,119,1244,999,99,20.8,51.9,Quelques nuages,5,93,3,7.5,NW,2023,6.003981373690338
Warren Barguil,2023-03-28,Bretagne,Morbihan,46.78,1:24:35,295,203,988,38,52,33.2,48.6,Vent,10,73,7,24.3,SSE,2023,6.003981373690338
Warren Barguil,2023-03-25,Bretagne,Morbihan,61.67,2:56:41,929,233,2161,110,60,20.9,58.9,Nuages,13,75,13,21.2,SW,2023,5.15
Warren Barguil,2023-03-24,Bretagne,Morbihan,129.43,4:00:08,1466,216,2910,123,55,32.3,59.1,Vent,11,85,11,26.9,WSW,2023,5.98
Warren Barguil,2023-03-23,Bretagne,Morbihan,96.69,3:04:37,1215,221,2207,99,57,31.4,70.0,Vent,12,91,12,26.5,SW,2023,7.53
Warren Barguil,2023-03-22,Bretagne,Finistère,55.7,1:49:28,858,216,1286,56,55,30.5,77.0,Vent,12,93,12,36.0,SW,2023,2.8
Warren Barguil,2023-03-20,Bretagne,Morbihan,57.15,1:40:34,344,230,1252,60,59,34.1,58.8,Nuages,12,81,12,19.7,SSW,2023,2.72
Warren Barguil,2023-03-15,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,152.11,4:45:05,1842,246,3447,203,63,32.0,69.7,Nuages,13,31,13,8.3,NNW,2023,13.0
